Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_Name,Segment,City,State,Region,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
ORD-2025-04036,2025-09-04,2025-09-06,Same Day,Annette Meyer,Home Office,Orlando,Florida,South,Office Supplies,Art Supplies,Pen Set Professional,112.94,4,0.1,17.93
ORD-2025-03771,2025-09-04,2025-09-09,Standard Class,Leon Duncan,Home Office,San Antonio,Texas,South,Office Supplies,Storage,Label Maker Pro,87.59,2,0.15,13.11
ORD-2025-07763,2025-09-04,2025-09-07,First Class,Christopher Mcdowell,Home Office,Sacramento,California,West,Technology,Laptops,MacBook Air M3,2536.1,3,0.3,411.12
ORD-2025-06714,2025-09-04,2025-09-09,Standard Class,Kenneth Perez,Consumer,Washington,District of Columbia,East,Office Supplies,Paper,Legal Pads 12-Pack,19.84,1,0.25,5.63
ORD-2025-04547,2025-09-04,2025-09-09,Standard Class,William Esparza,Consumer,San Diego,California,West,Technology,Accessories,AirPods Pro,1215.7,5,0.1,157.1
ORD-2025-08612,2025-09-05,2025-09-11,Standard Class,Jason Kelley,Corporate,Tampa,Florida,South,Technology,Monitors,"Samsung Curved 34""",1190.82,2,0.0,125.76
ORD-2025-04202,2025-09-05,2025-09-08,Second Class,Eugene Fritz,Home Office,San Antonio,Texas,South,Technology,Monitors,"Dell UltraSharp 27""",1286.07,3,0.0,151.58
ORD-2025-05089,2025-09-05,2025-09-08,Standard Class,Kimberly Morgan,Consumer,Austin,Texas,South,Technology,Phones,Google Pixel 8,5760.73,8,0.0,1895.29
ORD-2025-03930,2025-09-05,2025-09-06,First Class,Mary Copeland,Consumer,Washington,District of Columbia,East,Furniture,Tables,Standing Desk Electric,951.47,2,0.1,58.33
ORD-2025-09257,2025-09-05,2025-09-09,Standard Class,John Banks,Home Office,Boston,Massachusetts,East,Technology,Monitors,"ASUS ProArt 27""",1111.57,2,0.0,289.11
ORD-2025-03952,2025-09-05,2025-09-11,Standard Class,Danielle Griffin,Consumer,Birmingham,Alabama,South,Technology,Accessories,Webcam HD 1080p,251.56,3,0.0,48.74
ORD-2025-06085,2025-09-05,2025-09-08,Standard Class,Yolanda Brown,Corporate,San Diego,California,West,Technology,Phones,Google Pixel 8,1547.07,2,0.0,452.18
ORD-2025-02358,2025-09-05,2025-09-08,Standard Class,Amber Stevenson,Home Office,Salt Lake City,Utah,West,Furniture,Furnishings,Desk Organizer Set,137.33,4,0.1,-3.89
ORD-2025-08671,2025-09-06,2025-09-07,Standard Class,Nathan Brown,Consumer,Los Angeles,California,West,Technology,Monitors,"Samsung Curved 34""",2807.18,5,0.05,740.81
ORD-2025-04935,2025-09-06,2025-09-11,Second Class,Rachel Sullivan,Consumer,San Diego,California,West,Office Supplies,Storage,Storage Boxes 12-Pack,104.44,3,0.05,15.48
ORD-2025-05893,2025-09-06,2025-09-09,Standard Class,Beth Sanchez,Corporate,Dallas,Texas,Central,Furniture,Furnishings,Whiteboard 48x36,140.71,1,0.05,6.87
ORD-2025-09281,2025-09-06,2025-09-11,Same Day,Todd Buchanan,Consumer,Columbus,Ohio,Central,Technology,Phones,Google Pixel 8,2698.49,4,0.1,161.9
ORD-2025-02711,2025-09-06,2025-09-09,Second Class,Rebecca White,Corporate,Birmingham,Alabama,South,Office Supplies,Art Supplies,Pencil Set Mechanical,52.08,4,0.15,19.97
ORD-2025-04442,2025-09-06,2025-09-09,Standard Class,Steven Knight,Consumer,Atlanta,Georgia,East,Office Supplies,Binders,Expanding File Folder,26.12,2,0.0,9.57
ORD-2025-01545,2025-09-07,2025-09-11,Second Class,Joshua Harris,Corporate,Atlanta,Georgia,East,Technology,Monitors,"Dell UltraSharp 27""",1272.13,4,0.2,264.99
ORD-2025-03797,2025-09-07,2025-09-10,First Class,David Armstrong,Corporate,Nashville,Tennessee,South,Furniture,Tables,Standing Desk Electric,8080.94,12,0.0,382.57
ORD-2025-04536,2025-09-07,2025-09-10,Standard Class,Deborah Webb,Home Office,Seattle,Washington,West,Furniture,Furnishings,Desk Organizer Set,35.6,1,0.2,-2.23
ORD-2025-04807,2025-09-07,2025-09-12,First Class,Alexander Greene,Consumer,Houston,Texas,Central,Office Supplies,Binders,Presentation Binder,72.47,4,0.1,23.47
ORD-2025-02754,2025-09-07,2025-09-08,Second Class,Cameron Smith,Home Office,Memphis,Tennessee,South,Technology,Laptops,MacBook Air M3,1121.89,1,0.05,342.56
ORD-2025-07582,2025-09-07,2025-09-10,First Class,David Rivers,Corporate,Miami,Florida,East,Office Supplies,Binders,Presentation Binder,20.37,1,0.0,4.77
ORD-2025-07603,2025-09-07,2025-09-10,Standard Class,Jennifer Buck,Corporate,Austin,Texas,South,Office Supplies,Storage,Tape Dispenser Heavy,165.87,10,0.0,53.85
ORD-2025-08736,2025-09-07,2025-09-11,First Class,Scott Smith,Corporate,New Orleans,Louisiana,South,Office Supplies,Paper,Copy Paper 5000 Sheets,313.15,7,0.1,48.23
ORD-2025-03380,2025-09-07,2025-09-11,Standard Class,Brad Fisher,Corporate,Salt Lake City,Utah,West,Technology,Laptops,MacBook Air M3,6929.39,6,0.0,2065.1
ORD-2025-04136,2025-09-07,2025-09-11,Second Class,Miss Stephanie Cherry,Corporate,San Antonio,Texas,South,Furniture,Tables,Compact Writing Desk,557.28,2,0.0,72.43
ORD-2025-05812,2025-09-07,2025-09-10,Standard Class,Katherine Garcia,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Presentation Binder,10.26,1,0.4,0.39
ORD-2025-08410,2025-09-08,2025-09-12,First Class,Ashley Vazquez,Corporate,Miami,Florida,East,Technology,Phones,Google Pixel 8,3363.21,5,0.0,876.32
ORD-2025-07568,2025-09-08,2025-09-13,Standard Class,Laurie Porter,Corporate,Boston,Massachusetts,East,Office Supplies,Binders,Expanding File Folder,27.62,3,0.1,4.37
ORD-2025-05872,2025-09-09,2025-09-13,Standard Class,Jeffrey Evans,Consumer,Richmond,Virginia,East,Furniture,Furnishings,Filing Cabinet 3-Drawer,468.62,3,0.25,-38.21
ORD-2025-07404,2025-09-09,2025-09-12,Second Class,William Werner,Home Office,Portland,Oregon,West,Technology,Monitors,"LG 4K 32""",1188.38,4,0.2,79.37
ORD-2025-03411,2025-09-09,2025-09-15,Standard Class,Kimberly Lloyd,Consumer,Houston,Texas,Central,Technology,Accessories,USB-C Hub 10-in-1,248.43,5,0.05,53.95
ORD-2025-08318,2025-09-09,2025-09-13,Standard Class,Mary Durham,Home Office,Columbus,Ohio,Central,Furniture,Bookcases,5-Shelf Bookcase Oak,165.56,1,0.1,27.57
ORD-2025-06360,2025-09-09,2025-09-12,Standard Class,Debra Blackburn,Consumer,Tampa,Florida,South,Office Supplies,Storage,Storage Boxes 12-Pack,100.56,3,0.0,38.73
ORD-2025-08120,2025-09-09,2025-09-13,Second Class,Rodney Patton,Consumer,Milwaukee,Wisconsin,Central,Furniture,Furnishings,Whiteboard 48x36,252.65,2,0.0,10.62
ORD-2025-06302,2025-09-09,2025-09-15,Standard Class,Charles Roberts,Consumer,Birmingham,Alabama,South,Furniture,Bookcases,Floating Wall Shelf Set,67.0,1,0.25,-1.37
ORD-2025-07052,2025-09-09,2025-09-13,Standard Class,Nathan Dillon,Consumer,Salt Lake City,Utah,West,Office Supplies,Binders,Presentation Binder,18.73,1,0.05,4.98
ORD-2025-03987,2025-09-09,2025-09-15,Second Class,Katie Alvarez,Consumer,Las Vegas,Nevada,West,Furniture,Tables,Corner Desk L-Shape,351.89,1,0.0,15.1
ORD-2025-06170,2025-09-09,2025-09-10,Second Class,Karen Alvarez,Corporate,Louisville,Kentucky,South,Office Supplies,Binders,Presentation Binder,18.83,1,0.1,7.64
ORD-2025-00441,2025-09-09,2025-09-15,Standard Class,Jeremy Mitchell,Corporate,Salt Lake City,Utah,West,Technology,Monitors,"Samsung Curved 34""",523.91,1,0.1,115.27
ORD-2025-01130,2025-09-09,2025-09-10,Standard Class,James Rivers,Home Office,St. Louis,Missouri,Central,Technology,Phones,iPhone 15 Pro,14140.51,13,0.0,2809.63
ORD-2025-06506,2025-09-10,2025-09-12,Standard Class,Robert Fleming,Consumer,Nashville,Tennessee,South,Technology,Laptops,Dell XPS 15,5556.42,4,0.0,1716.94
ORD-2025-09031,2025-09-10,2025-09-16,First Class,Debra Miller,Corporate,Richmond,Virginia,East,Office Supplies,Storage,Storage Boxes 12-Pack,33.83,1,0.05,10.0
ORD-2025-02983,2025-09-10,2025-09-13,Standard Class,Nicholas Lowery,Consumer,St. Louis,Missouri,Central,Office Supplies,Paper,Cardstock 250 Sheets,295.44,9,0.0,70.18
ORD-2025-01317,2025-09-10,2025-09-13,First Class,Robert Clarke,Consumer,Orlando,Florida,South,Office Supplies,Paper,Cardstock 250 Sheets,29.32,1,0.0,13.74
ORD-2025-06409,2025-09-10,2025-09-16,Standard Class,Evelyn Dunn,Consumer,St. Louis,Missouri,Central,Furniture,Bookcases,Metal Storage Shelf,106.73,1,0.15,17.78
ORD-2025-05953,2025-09-10,2025-09-14,Standard Class,Joshua Herrera,Consumer,Detroit,Michigan,Central,Technology,Laptops,Dell XPS 15,1075.66,1,0.2,169.52
ORD-2025-06414,2025-09-10,2025-09-15,Same Day,Anthony Simmons,Corporate,New York,New York,East,Office Supplies,Art Supplies,Pencil Set Mechanical,130.73,9,0.05,38.8
ORD-2025-01838,2025-09-11,2025-09-14,First Class,Alexis Tucker,Consumer,New York,New York,East,Furniture,Tables,Conference Table 8ft,7849.97,10,0.1,442.95
ORD-2025-01147,2025-09-11,2025-09-14,Standard Class,Mason Moore,Home Office,Denver,Colorado,West,Furniture,Tables,Conference Table 8ft,937.63,1,0.05,-6.29
ORD-2025-04194,2025-09-11,2025-09-14,Standard Class,Andrea Baker,Corporate,Boston,Massachusetts,East,Furniture,Furnishings,Filing Cabinet 3-Drawer,770.96,4,0.1,-23.35
ORD-2025-06272,2025-09-11,2025-09-17,Standard Class,John Chavez,Consumer,Washington,District of Columbia,East,Furniture,Tables,Corner Desk L-Shape,1372.81,4,0.0,51.51
ORD-2025-08859,2025-09-11,2025-09-16,Standard Class,Thomas Rosales,Consumer,Seattle,Washington,West,Furniture,Furnishings,Desk Lamp LED,79.03,2,0.25,-0.27
ORD-2025-01745,2025-09-11,2025-09-14,Second Class,Toni Miller,Consumer,Jacksonville,Florida,East,Office Supplies,Paper,Cardstock 250 Sheets,119.8,4,0.1,53.21
ORD-2025-03063,2025-09-11,2025-09-14,Standard Class,Adam White,Consumer,New Orleans,Louisiana,South,Furniture,Furnishings,Whiteboard 48x36,292.02,3,0.2,-27.15
ORD-2025-04655,2025-09-11,2025-09-15,Standard Class,Mariah Perry,Consumer,Las Vegas,Nevada,West,Technology,Phones,iPhone 15 Pro,4261.75,5,0.05,1172.03
ORD-2025-07207,2025-09-12,2025-09-16,Standard Class,Jennifer Warren,Consumer,Chicago,Illinois,Central,Office Supplies,Storage,Tape Dispenser Heavy,16.31,1,0.05,5.54
ORD-2025-01613,2025-09-12,2025-09-14,Second Class,Susan Cunningham,Home Office,Raleigh,North Carolina,South,Office Supplies,Storage,Label Maker Pro,433.11,9,0.0,172.16
ORD-2025-02375,2025-09-12,2025-09-19,Standard Class,Timothy Wallace,Consumer,Richmond,Virginia,East,Office Supplies,Paper,Copy Paper 5000 Sheets,105.51,3,0.2,38.63
ORD-2025-07397,2025-09-12,2025-09-15,Standard Class,Christina Murray,Consumer,Nashville,Tennessee,South,Technology,Laptops,MacBook Air M3,1040.85,1,0.2,209.83
ORD-2025-09853,2025-09-12,2025-09-16,Standard Class,Charles Baird,Consumer,Salt Lake City,Utah,West,Office Supplies,Binders,Expanding File Folder,37.63,4,0.1,8.96
ORD-2025-05861,2025-09-12,2025-09-18,Standard Class,Vanessa Cunningham,Corporate,Dallas,Texas,Central,Technology,Monitors,"LG 4K 32""",2276.98,5,0.0,402.51
ORD-2025-05982,2025-09-12,2025-09-15,First Class,Kelly Romero,Consumer,Louisville,Kentucky,South,Furniture,Tables,Conference Table 8ft,1374.19,2,0.25,-221.84
ORD-2025-02183,2025-09-12,2025-09-16,Same Day,Christopher Hanna,Consumer,Houston,Texas,Central,Office Supplies,Storage,Storage Boxes 12-Pack,52.05,2,0.15,21.46
ORD-2025-08129,2025-09-12,2025-09-15,Standard Class,Steven King,Consumer,Louisville,Kentucky,South,Technology,Laptops,Dell XPS 15,1242.42,1,0.1,177.64
ORD-2025-03038,2025-09-12,2025-09-14,Second Class,Wendy Allen,Home Office,Sacramento,California,West,Office Supplies,Storage,Label Maker Pro,76.36,2,0.3,10.54
ORD-2025-04100,2025-09-12,2025-09-16,First Class,Jordan Calhoun MD,Consumer,Portland,Oregon,West,Office Supplies,Storage,Tape Dispenser Heavy,18.6,1,0.1,8.14
ORD-2025-00665,2025-09-13,2025-09-15,Standard Class,Renee Melendez,Home Office,Tampa,Florida,South,Office Supplies,Art Supplies,Pen Set Professional,29.53,1,0.15,10.99
ORD-2025-00776,2025-09-13,2025-09-20,Standard Class,Christopher Moore,Corporate,Indianapolis,Indiana,Central,Furniture,Chairs,Executive Leather Chair,451.63,1,0.15,25.83
ORD-2025-01409,2025-09-13,2025-09-17,Same Day,Jennifer White,Consumer,Dallas,Texas,Central,Technology,Accessories,Webcam HD 1080p,174.54,2,0.0,40.21
ORD-2025-04207,2025-09-13,2025-09-17,Standard Class,James Torres,Consumer,Phoenix,Arizona,West,Office Supplies,Binders,3-Ring Binder Set,124.0,5,0.0,59.33
ORD-2025-08095,2025-09-13,2025-09-17,Second Class,Cathy Young,Consumer,Sacramento,California,West,Furniture,Chairs,Task Chair Standard,109.35,1,0.15,13.6
ORD-2025-00801,2025-09-14,2025-09-17,First Class,Jim Newton,Consumer,Louisville,Kentucky,South,Office Supplies,Binders,Report Covers 25-Pack,10.99,1,0.15,3.12
ORD-2025-00170,2025-09-14,2025-09-16,Second Class,Daniel Murphy,Home Office,Kansas City,Missouri,Central,Technology,Laptops,Dell XPS 15,9314.8,9,0.15,933.72
ORD-2025-07844,2025-09-14,2025-09-21,Standard Class,Haley Cowan,Corporate,Detroit,Michigan,Central,Furniture,Furnishings,Desk Organizer Set,56.35,2,0.3,-7.47
ORD-2025-00613,2025-09-14,2025-09-18,Standard Class,Franklin Wright,Corporate,Richmond,Virginia,East,Office Supplies,Paper,Copy Paper 5000 Sheets,270.36,7,0.1,103.02
ORD-2025-08148,2025-09-14,2025-09-17,Standard Class,Victor Jordan,Consumer,Boston,Massachusetts,East,Technology,Phones,iPhone 15 Pro,1096.42,1,0.0,315.42
ORD-2025-07867,2025-09-15,2025-09-18,Same Day,Jeffrey Myers V,Consumer,Baltimore,Maryland,East,Technology,Accessories,AirPods Pro,1224.84,5,0.0,295.33
ORD-2025-09688,2025-09-15,2025-09-17,Standard Class,Janice Smith,Consumer,Indianapolis,Indiana,Central,Technology,Accessories,USB-C Hub 10-in-1,44.34,1,0.0,13.87
ORD-2025-07615,2025-09-15,2025-09-19,First Class,Gina Clark,Corporate,Washington,District of Columbia,East,Technology,Laptops,ThinkPad X1 Carbon,2594.62,2,0.05,462.56
ORD-2025-00783,2025-09-15,2025-09-18,First Class,Chelsea Nguyen,Consumer,Washington,District of Columbia,East,Technology,Monitors,"Dell UltraSharp 27""",824.27,2,0.15,83.27
ORD-2025-03766,2025-09-15,2025-09-17,Standard Class,Jeffrey Torres,Consumer,Seattle,Washington,West,Office Supplies,Paper,Legal Pads 12-Pack,21.69,1,0.05,5.98
ORD-2025-06218,2025-09-15,2025-09-16,First Class,Lauren Walker,Consumer,San Francisco,California,West,Office Supplies,Binders,Expanding File Folder,57.53,5,0.05,12.34
ORD-2025-04882,2025-09-15,2025-09-20,First Class,Sandra Mccoy,Consumer,Atlanta,Georgia,East,Furniture,Furnishings,Desk Organizer Set,114.87,3,0.0,-0.14
ORD-2025-00533,2025-09-16,2025-09-22,Standard Class,Donna Frye,Consumer,San Antonio,Texas,South,Office Supplies,Paper,Legal Pads 12-Pack,21.57,1,0.0,7.73
ORD-2025-08687,2025-09-16,2025-09-18,Second Class,Aaron Adams,Consumer,Sacramento,California,West,Furniture,Chairs,Ergonomic Mesh Chair,3112.41,9,0.05,522.15
ORD-2025-00549,2025-09-16,2025-09-18,Standard Class,Jessica Khan,Home Office,San Diego,California,West,Technology,Phones,OnePlus 12,4625.75,9,0.15,153.41
ORD-2025-05624,2025-09-17,2025-09-20,First Class,Dana Hernandez,Home Office,Memphis,Tennessee,South,Furniture,Tables,Conference Table 8ft,1754.62,2,0.05,347.94
ORD-2025-08300,2025-09-17,2025-09-21,Standard Class,Luke Gross,Consumer,Philadelphia,Pennsylvania,East,Technology,Laptops,HP Spectre x360,5942.57,5,0.05,505.77
ORD-2025-09830,2025-09-17,2025-09-22,Same Day,Daniel Henderson,Home Office,Las Vegas,Nevada,West,Furniture,Tables,Standing Desk Electric,445.68,1,0.2,36.51
ORD-2025-00596,2025-09-17,2025-09-20,Same Day,Sherry Woods,Consumer,San Diego,California,West,Technology,Laptops,Dell XPS 15,1229.71,1,0.0,177.35
ORD-2025-03629,2025-09-17,2025-09-20,Standard Class,John Rogers,Corporate,Indianapolis,Indiana,Central,Technology,Phones,Google Pixel 8,5263.59,10,0.25,716.87
ORD-2025-07259,2025-09-18,2025-09-24,Standard Class,Mary Day,Corporate,Seattle,Washington,West,Office Supplies,Storage,Label Maker Pro,43.02,1,0.0,19.06
ORD-2025-05870,2025-09-18,2025-09-20,Standard Class,Kristin Hudson,Consumer,Seattle,Washington,West,Technology,Laptops,MacBook Air M3,3722.65,4,0.1,614.68
ORD-2025-01897,2025-09-18,2025-09-22,Standard Class,Brian Mendoza,Consumer,Nashville,Tennessee,South,Furniture,Chairs,Standing Desk Stool,805.43,4,0.0,126.67
ORD-2025-04571,2025-09-18,2025-09-22,First Class,Cheryl Jackson,Corporate,Detroit,Michigan,Central,Furniture,Bookcases,5-Shelf Bookcase Oak,700.69,4,0.0,82.28
ORD-2025-06971,2025-09-18,2025-09-25,Second Class,Jesse Sutton,Corporate,Las Vegas,Nevada,West,Furniture,Tables,Conference Table 8ft,6162.16,7,0.1,56.03
ORD-2025-07390,2025-09-18,2025-09-22,Standard Class,Jessica Barnett,Consumer,Tampa,Florida,South,Furniture,Bookcases,Glass Display Case,1030.09,4,0.1,-29.66
ORD-2025-05774,2025-09-19,2025-09-26,Standard Class,Christian Rowe,Consumer,Sacramento,California,West,Furniture,Chairs,Standing Desk Stool,1553.7,8,0.1,268.64
ORD-2025-02702,2025-09-19,2025-09-23,Second Class,Jennifer Johnson,Corporate,Memphis,Tennessee,South,Office Supplies,Paper,Legal Pads 12-Pack,23.24,1,0.05,11.04
ORD-2025-00953,2025-09-19,2025-09-24,Standard Class,Renee Wolfe,Home Office,Milwaukee,Wisconsin,Central,Furniture,Furnishings,Desk Organizer Set,59.38,2,0.15,-5.1
ORD-2025-06640,2025-09-19,2025-09-23,Second Class,Ronald Kramer,Home Office,Sacramento,California,West,Furniture,Furnishings,Desk Lamp LED,198.76,3,0.0,46.84
ORD-2025-05661,2025-09-19,2025-09-22,Same Day,Donald Freeman,Corporate,Portland,Oregon,West,Office Supplies,Storage,Label Maker Pro,88.5,2,0.2,12.38
ORD-2025-00731,2025-09-19,2025-09-25,Standard Class,Jerry Peters,Home Office,Tampa,Florida,South,Office Supplies,Paper,Sticky Notes Bulk Pack,57.26,4,0.15,16.94
ORD-2025-01513,2025-09-20,2025-09-23,First Class,Anna Ross,Corporate,Phoenix,Arizona,West,Office Supplies,Art Supplies,Marker Set 24-Color,22.91,1,0.25,1.69
ORD-2025-00931,2025-09-20,2025-09-25,First Class,Jill Anderson,Consumer,Los Angeles,California,West,Technology,Accessories,USB-C Hub 10-in-1,235.8,6,0.2,13.73
ORD-2025-08182,2025-09-20,2025-09-26,Second Class,Jessica Lane,Corporate,Memphis,Tennessee,South,Technology,Monitors,"ASUS ProArt 27""",1643.32,4,0.25,161.35
ORD-2025-08240,2025-09-20,2025-09-24,Standard Class,Jared Spence,Corporate,New York,New York,East,Technology,Accessories,Webcam HD 1080p,726.72,10,0.1,189.45
ORD-2025-09208,2025-09-21,2025-09-23,Standard Class,Matthew Jennings,Corporate,Houston,Texas,Central,Office Supplies,Storage,Storage Boxes 12-Pack,113.34,5,0.25,34.3
ORD-2025-04752,2025-09-21,2025-09-26,Second Class,Jonathan Perez,Consumer,Louisville,Kentucky,South,Office Supplies,Art Supplies,Pencil Set Mechanical,72.03,4,0.0,15.83
ORD-2025-04131,2025-09-21,2025-09-22,Standard Class,Sandra Alvarez,Consumer,New Orleans,Louisiana,South,Technology,Laptops,Dell XPS 15,2160.52,2,0.2,249.32
ORD-2025-03662,2025-09-21,2025-09-26,Standard Class,Albert Nguyen,Consumer,Chicago,Illinois,Central,Office Supplies,Paper,Cardstock 250 Sheets,116.36,4,0.0,35.54
ORD-2025-02787,2025-09-21,2025-09-24,Same Day,Henry Garcia,Corporate,St. Louis,Missouri,Central,Office Supplies,Binders,Report Covers 25-Pack,32.74,2,0.0,15.1
ORD-2025-01859,2025-09-21,2025-09-28,Second Class,Erika Maxwell,Home Office,Memphis,Tennessee,South,Furniture,Tables,Corner Desk L-Shape,406.85,1,0.0,57.44
ORD-2025-05308,2025-09-21,2025-09-24,Second Class,Margaret White,Corporate,New York,New York,East,Office Supplies,Binders,Presentation Binder,31.14,2,0.2,5.93
ORD-2025-00032,2025-09-21,2025-09-25,Standard Class,James Ferrell,Corporate,Boston,Massachusetts,East,Technology,Laptops,HP Spectre x360,5719.76,6,0.15,276.94
ORD-2025-09173,2025-09-22,2025-09-24,Standard Class,Howard Richardson,Consumer,Miami,Florida,East,Technology,Phones,iPhone 15 Pro,1449.13,2,0.15,104.96
ORD-2025-04025,2025-09-22,2025-09-24,Standard Class,Andrew Medina,Home Office,New Orleans,Louisiana,South,Furniture,Furnishings,Desk Lamp LED,133.9,2,0.0,32.91
ORD-2025-03970,2025-09-22,2025-09-26,Standard Class,Thomas Garcia,Home Office,Kansas City,Missouri,Central,Furniture,Chairs,Standing Desk Stool,1012.99,5,0.0,178.9
ORD-2025-07412,2025-09-22,2025-09-25,Standard Class,Alexandra Foster,Consumer,Denver,Colorado,West,Technology,Accessories,Logitech MX Master,70.49,1,0.2,1.85
ORD-2025-04165,2025-09-22,2025-09-26,Standard Class,Ashley Cochran,Corporate,Tampa,Florida,South,Office Supplies,Art Supplies,Pen Set Professional,227.07,7,0.05,70.28
ORD-2025-09071,2025-09-22,2025-09-25,First Class,Jeffrey Baker,Corporate,Detroit,Michigan,Central,Furniture,Furnishings,Desk Lamp LED,90.08,2,0.25,-2.22
ORD-2025-02920,2025-09-22,2025-09-26,Standard Class,Vincent Watson,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Presentation Binder,83.61,4,0.0,17.39
ORD-2025-05523,2025-09-22,2025-09-27,Same Day,Cynthia Taylor,Corporate,Charlotte,North Carolina,East,Furniture,Chairs,Task Chair Standard,428.03,3,0.05,5.6
ORD-2025-04174,2025-09-22,2025-09-28,Second Class,Brandon Bean,Home Office,Portland,Oregon,West,Furniture,Tables,Corner Desk L-Shape,4257.34,13,0.05,71.47
ORD-2025-03439,2025-09-22,2025-09-25,Standard Class,Donna Montes,Consumer,Memphis,Tennessee,South,Office Supplies,Paper,Copy Paper 5000 Sheets,415.61,9,0.1,54.5
ORD-2025-04120,2025-09-22,2025-09-26,Standard Class,Denise Reese,Corporate,Philadelphia,Pennsylvania,East,Furniture,Tables,Standing Desk Electric,654.6,1,0.0,69.44
